index,question,ground_truth,predicted,correct,raw_response
4619,Which of these is/are factor/s developed for angiogenesis in the heart?,A,D,False,D
4620,Maxillary bone does not aiculate with:,A,B,False,B
4621,What is denonvillers fascia?,A,A,True,A
4622,Warmth sensation is carried by?,A,A,True,A
4623,Hyperimmune IgE syndrome is also called,A,A,True,A
4624,PQLI includes which of the following–,A,A,True,A
4625,"A 29-year-old woman diagnosed with type 1 diabetes at the age of 12 has poor control. HBA1c is 8.1 %. O/e, the patient has a raised, smooth lump that is firm on palpation at the lower abdomen. The most likely diagnosis is:",A,B,False,B
4626,Which of the following is/are feature/s of sprengels deformity?,A,D,False,D
4627,"In bladder injury, pain is referred to all except ?",A,D,False,D
4628,Function of cerebellum?,A,D,False,D
4629,All are activated by insulin except ?,A,C,False,C
4630,HPL has activity similar to which hormone ?,A,C,False,C
4631,Alkaline diuresis in acidic drug poisoning is not done in ?,A,D,False,D
4632,Mannitol is not used in?,A,B,False,B
4633,Nursing bottle caries is least likely to involve:,A,A,True,A
4634,Perinatal mortality includes deaths?,A,C,False,C
4635,Drug of choice in treatment of myasthenia gravis is?,A,C,False,C
4636,Most common cancer to occur in organ transplant patient is?,A,A,True,A
4637,"Condylar injury before the age of 3 years is likely to result in a significant mandibular growth distortion. After 12 years of age, condylar injury has little effect on mandibular growth.",A,A,True,A
4638,Which of the following is a biologically impoant tripeptide?,A,A,True,A
4639,Fish mouth appearance of valve in RHD is due to-,A,B,False,B
4640,Which of the following is required for fatty acid synthesis ?,A,A,True,A
4641,Reverse cholesterol transpo - all are true except-,A,D,False,D
4642,Steam Sterilisation cycle uses:,A,A,True,A
4643,Radiographic sign characteristic of pulmonary edema is -,A,A,True,A
4644,Which of these is used to assess possibility of dysplasia in a premalignant lesion:,A,D,False,D
4645,"TB in children, most common is -",A,C,False,C
4646,True about Campylobacter jejuni ?,A,B,False,B
4647,Simple hyperplasia with atypia will progress to ca endometrium in % of cases ?,A,D,False,D
4648,Brill-Zinsser disease is:,A,A,True,A
4649,Teeth lost as a result of trauma is classified by Ellis and Davey as,A,D,False,D
4650,"Yellowish, soft, sticky deposit somewhat less adherent than plaque is known as:",A,B,False,B
4651,Mael sign is seen in -,A,B,False,B
4652,Hemeralopia is seen in,A,C,False,C
4653,"10 cm tumor on anterior surface of thigh, what is done to know to diagnosis",A,A,True,A
4654,Gold standard micro analysis is:,A,C,False,C
4655,Ca vulva spreads to all except ?,A,D,False,D
4656,Secondary suturing of third degree perineal tear:,A,A,True,A
4657,Charcot’s triad includes all the following EXCEPT,A,B,False,B
4658,Tactile hallucination is seen with?,A,B,False,B
4659,'Pica' (urge to eat non-edible things like mud or clay) is characteristically seen in:,A,A,True,A
4660,. Hyoscine is antagonist at which cholinergic receptor?,A,A,True,A
4661,"Among various types of psoriatic ahriis, which variety is most common ?",A,D,False,D
4662,Characteristic feature of IgA nephropathy -,A,A,True,A
4663,True about erythema toxicum is?,A,D,False,D
4664,Feature (s) of Infantile glaucoma is/are except:,A,A,True,A
4665,Antibiotic of choice against gram positive anaerobes is:,A,C,False,C
4666,The hallmark of henoch schonlein purpura is,A,A,True,A
4667,Most common protozoan causing keratitis is,A,B,False,B
4668,Naber's probe has colour coded markings at:,A,D,False,D
4669,Bendamustine is useful for the management of ?,A,A,True,A
4670,Normal Uninary pH is ?,A,A,True,A
4671,Which snake bite causes hematologic abnormalities ?,A,C,False,C
4672,Fungal Infection which is acquired by traumatic inoculation is?,A,A,True,A
4673,Protein segregation occurs in ?,A,A,True,A
4674,Gold standard diagnostic technique for diagnosis of endometriosis?,A,A,True,A
4675,Following side effect is seen with?,A,D,False,D
4676,Krabbe's disease is-,A,A,True,A
4677,Sebaceous cyst occurs occur in all the following locations in body except,A,A,True,A
4678,According to the Dentogenic concept teeth selection should be done based on the concept of:,A,A,True,A
4679,True about trientene is :,A,C,False,C
4680,Which enzyme is of diagnostic impoance in chronic pancreatitis,A,A,True,A
4681,A 30 years old male is having prpductive cough with dysnea. Blood gas analysis shows low pa02. Chest x-ray is showing reticulonodular pattern. The causative agent is?,A,C,False,C
4682,Function of epinephirine and norepinephine in Fightor-Flight response is ?,A,B,False,B
4683,Random in Randomization in a clinical trial means:,A,D,False,D
4684,Air remaining in lung after normal expiration ?,A,B,False,B
4685,Bite is first raised physiologically at an age of:,A,B,False,B
4686,Most common infection in long term IUCD use -,A,D,False,D
4687,Standpipe in rural oreas is an example of which principle of primary health care?,A,D,False,D
4688,Shortest acting opioid analgesic is:,A,B,False,B
4689,Not a method for delivery of after-coming head of breech ?,A,B,False,B
4690,"In a standard normal curve, the area between one standard deviation on either side will be:",A,A,True,A
4691,Not to be given in malignant malaria,A,B,False,B
4692,Appropriate  statistical method  to  compare  two means is :,A,B,False,B
4693,Complete vesicular mole is associated Theca leutin csyts in what percentage of cases ?,A,A,True,A
4694,Preoptic nucleus lesion leads to?,A,A,True,A
4695,"When chlorate in water starts to disappear and free chlorine starts to appear, it is called:",A,A,True,A
4696,"A 50 year-old chronic alcoholic male patient, after a large binge of alcohol, presented to the emergency depament in subconscious state. He vomited several times, few of them mixed with blood. He had a history of hea burn and dyspeptic symptoms for past few tears. On physical exam, he had a temperat",A,A,True,A
4697,A vasodilator is obtained by decarbocxylation of?,A,B,False,B
4698,Right suprarenal vein drains into ?,A,A,True,A
4699,Cementicles are the fragments of:,A,A,True,A
4700,All are branches of the inferior mesenteric aery except ?,A,A,True,A
4701,In Precocious pubey age limit of girls is-,A,C,False,C
4702,Vitamin B12 is required for all of the following except ?,A,D,False,D
4703,True abour drug induced SLE is except ?,A,D,False,D
4704,Enzyme deficient in gangliosidoses ?,A,B,False,B
4705,Cremastric muscle is formed from ?,A,D,False,D
4706,Nerves of Branchial arch derived from:,A,C,False,C
4707,Which of the following is present in a XY child but not in a XX child ?,A,C,False,C
4708,Spirochetes becomes visible from which of the following zone:,A,B,False,B
4709,A composite restoration is to be done in case of a bleached tooth. Maximum bond strength will be achieved when composite is done after:,A,B,False,B
4710,Example of non-randomized trials are?,A,D,False,D
4711,Failure rate of Pomeroy's technique of sterilization?,A,A,True,A
4712,Treatment with mebendazole single dose 100 mg(repeated 3 weeks later) is done for –,A,A,True,A
4713,"A patient presents with wrist trauma. On investigations patient is diagnosed to have a sprained wrist, without any evidence of fracture. There is tenderness in anatomical snuffbox. Which ligament is commonly involved -",A,A,True,A
4714,"Parathyroid glands are removed by surgery, for recurrence investigation of choice",A,A,True,A
4715,Second most common STD after gonococcus ?,A,A,True,A
4716,A patient with native aoic valve disease came with right hemiparesis. What will you do to prevent fuher stroke?,A,C,False,C
4717,Treatment of choice for symptomatic neonatal hypoglycemia is,A,B,False,B
4718,People working in Word industry are exposed to increased risk of?,A,B,False,B
4719,Doll's eye reflex is used in?,A,C,False,C
4720,What is the level of the pulmonary valve?,A,D,False,D
4721,Drug acting on K+ channels include which of the following?,A,C,False,C
4722,Sentinel Surveillance is for?,A,B,False,B
4723,Sites of anchorage for a reverse pull headgear could be:,A,D,False,D
4724,"The subgingival microbiota differs in composition from the supragingival plaque, primaryily because of?",A,C,False,C
4725,Immediate treatment of acute dacryocystitis is?,A,A,True,A
4726,"A patient arrived in ER following an A with hypotension, respiratory distress and subcutaneous emphysema with no entry of air on one side. What will be the best management?",A,A,True,A
4727,Heoghe's sign is seen in?,A,A,True,A
4728,Thickness of cementum at apical and furcation area is about:,A,A,True,A
4729,Y chromosome is ?,A,C,False,C
4730,20 pregnant women were asked about the history of smoking when they came for regular antenatal visit and then followed out to see how many of them had low birth weight babies. What is the type of study:,A,B,False,B
4731,"According to MDG child moality has to be reduced by how, much by 2015 ?",A,B,False,B
4732,Powder burnt lesion seen in ?,A,A,True,A
4733,Dermatophytosis is not ?,A,D,False,D
4734,All of the following help in formation of IVC except -,A,A,True,A
4735,"According to Atwood's classification of ridges, high well rounded ridge is:",A,B,False,B
4736,Treatment of clopidogrel toxicity can be done with ?,A,B,False,B
4737,Defect in discriminating blue green vision is due to which drug :?,A,A,True,A
4738,Treatment of simple febrile convulsion is based on,A,A,True,A
4739,A classification  system for periodontal surgery includes all except,A,A,True,A
4740,type of cholesterol present in gallstones?,A,D,False,D
4741,Entacapone acts by selective inhibition of–,A,B,False,B
4742,Respiratory failure in a post operative patient is ?,A,B,False,B
4743,"Excess ingestion of iodine may develop goiter with thyrotoxicosis, this is known as:",A,A,True,A
4744,When the complimentary colour becomes dominant due to the fatigue of particular colour is known as:,A,B,False,B
4745,Sodium flouride may be use for preservation of,A,B,False,B
4746,Na+ is reabsorbed from the basolateral surface of the renal epithelial cells by which of the following?,A,C,False,C
4747,Which of the following is the last synchondrosis to fuse?,A,A,True,A
4748,Highest amount of RNA is present in,A,A,True,A
4749,The voltage gated Na+ channels are stimulated when the potential across the cell membrane reaches up to–,A,C,False,C
4750,A woman developed pain and crawling sensation on her legs at night. Clinical history of restless leg syndrome. Drug of choice?.,A,A,True,A
4751,Which of the following is a long term side effect of phakic 10Ls,A,A,True,A
4752,MC cause for hysterectomy is ?,A,B,False,B
4753,Which muscle helps in climbing a tree ?,A,C,False,C
4754,Which of the following is not a feature of physiological anaemia of infancy?,A,B,False,B
4755,Radioactive iodine is administered through which route,A,A,True,A
4756,Relief areas in the mandible:,A,D,False,D
4757,Not a feature of G-6PD deficiency?,A,A,True,A
4758,What are the advantages of free connective tissue graft:,A,D,False,D
4759,MTP act was last modified in?,A,A,True,A
4760,Which  is not true for components of DOTS?,A,D,False,D
4761,Shaffer's sign is seen in ?,A,D,False,D
4762,Serpiginous ulcer distal esophagus-,A,C,False,C
4763,In FPD keeping the walls of a preparation parallel will aid:,A,B,False,B
4764,Which bands known as artistic positioning bends?,A,C,False,C
4765,Oxygen therapy may not be useful in,A,D,False,D
4766,All are seen in emphysema except,A,D,False,D
4767,Vitamin E deficiency causes,A,C,False,C
4768,"A haemophilia person has married to a normal woman, then his:",A,A,True,A
4769,All of the following are true regarding breast milk as compared to cow's milk except,A,A,True,A
4770,Narrowest pa of ureter is ?,A,B,False,B
4771,Drug used in microsphere is?,A,D,False,D
4772,Fishman index is used for:,A,A,True,A
4773,Chi-square test is used to measure the:,A,A,True,A
4774,Low astigmatism in dim light is due ?,A,A,True,A
4775,Amino acid used in Carnitine synthesis is?,A,B,False,B
4776,Anti Jo-1 antibodies are a feature associated with?,A,C,False,C
4777,Material used to form clear polymer archwire?,A,A,True,A
4778,Concentration of Periochip is:,A,D,False,D
4779,In DNA polymerization bases of nucleotide chains are joined by,A,D,False,D
4780,Which of the following is false regarding carcinoid tumor ?,A,B,False,B
4781,% of ectopic pregnancy seen in fallopian tube is?,A,D,False,D
4782,Which is true of pathogenic mosquitoes ?,A,D,False,D
4783,What is the odds ratio for the following,A,A,True,A
4784,Striatum damage affects primarily ?,A,B,False,B
4785,Which of the following enzyme is not used by liver in urea cycle ?,A,C,False,C
4786,Anterior relations of the right kidney are all except?,A,D,False,D
4787,Neuroimaging features of neurocysticercosis are considered as criteria for definitive diagnosis -,A,A,True,A
4788,Visceral swallow normal tilt?,A,A,True,A
4789,Function of pre carving burnishing is/are:,A,D,False,D
4790,Burkitt’s lymphoma is due to which virus?,A,A,True,A
4791,Undermining resorption takes place in:,A,B,False,B
4792,"Posterior perforation of stomach, collection of contents occurs in which pouch ?",A,A,True,A
4793,Placental hormone with highest carbohydrate content is -,A,C,False,C
4794,False about chorionic vinous sampling -,A,A,True,A
4795,Therapeutic use of folic acid is,A,A,True,A
4796,Buccal shelf area is the area between the buccal frenum and anterior border of:,A,A,True,A
4797,Calretinin is used in,A,A,True,A
4798,Regarding FISH all are true except ?,A,D,False,D
4799,Cells which are predominant in the early stage of gingivitis is:,A,A,True,A.
4800,Maximum potassium loss is caused by which diuretics ?,A,B,False,B
4801,Murphy's eye is seen in -,A,B,False,B
4802,Gas exchange in tissues takes place at ?,A,B,False,B
4803,"Grade 1 Ca endometrium, there is presence of % non sqoumaous growth ?",A,D,False,D
4804,Medical management of fibroids is with all except -,A,D,False,D
4805,Hirschberg test is used for?,A,D,False,D
4806,Most common bone for which nailing is done,A,C,False,C
4807,DOC of prophylaxis for motion sickness?,A,A,True,A
4808,Diurnal variation of ACTH depends on ?,A,A,True,A
4809,Le Fo repair is done for,A,A,True,A
4810,Right ovarian aery is a branch of ?,A,A,True,A
4811,Congenital cataract commonly associated with visual defect?,A,B,False,B
4812,"All sections of IPC are related to grievous hu, except",A,A,True,A
4813,INH hepatotoxicity is due to which compound?,A,A,True,A
4814,Symbol ‘X’ denotes:,A,D,False,D
4815,Maxillary denture is retained by a thin film of saliva between tissue and the denture. What is this force called?,A,A,True,A
4816,Most common cause of otitis externa is?,A,B,False,B
4817,Most common malignancy of middle ear is,A,B,False,B
4818,Citrullinemia is due to deficiency of ?,A,D,False,D
4819,Anaplerotic reaction is catalyzed by ?,A,A,True,A
4820,Acanthosis nigricans is characterized by all of the following except ?,A,D,False,D
4821,"If the systolic blood pressure in a population has a mean of 130 mmHg and a median of 140 mmHg, the distribution is said to be:",A,B,False,B
4822,"In case of polytrauma with multiple injuries to the chest, neck and abdomen, highest priority is given to",A,A,True,A
4823,Weight of uterus at term is ?,A,B,False,B
4824,What is the total length of the colon?,A,B,False,B
4825,All of the following are associated with hyponatremia except,A,B,False,B
4826,Flow cytometry is done on,A,D,False,D
4827,Most serious complication of measles is:September 2008,A,B,False,B
4828,Which of the following shows polymerization by ring opening:,A,A,True,A
4829,Xanthuneric acid in urine is excreted in the deficiency of–,A,A,True,A
4830,Most common cause of nephrotic syndrome in adults:,A,A,True,A
4831,In a case of recurrent spontaneous aboion the following investigation is unwanted ?,A,B,False,B
4832,Which disease is diagnosed by jejunal biopsy?,A,B,False,B
4833,Placid disc used for?,A,A,True,A
4834,Diagonal survey line runs from :,A,A,True,A
4835,Palmer sign is related to ?,A,A,True,A
4836,"If the dentist concludes you have a cavity, but you don't is?",A,A,True,A
4837,Interdental papilla reconstruction can be done with:,A,C,False,C
4838,Which of the following is the LEAST consistent with a clinical diagnosis of acute appendicitis?,A,B,False,B
4839,Secretion of coisol is highest at?,A,B,False,B
4840,Important factor in determining the efficiency of bur is:,A,B,False,B
4841,What is Waenberg's sign?,A,B,False,B
4842,"Gingival recession increases with age. Recession refers to the location of the gingiva, not is condition;",A,A,True,A
4843,Mary’s law states the relationship of heart rate with?,A,A,True,A
4844,A study began in 1970 with a group of 5000 adults in Delhi who were asked about their alcohol consumption. The occurrence of cancer was studied in this group between 1990-1995. This is an example of:,A,C,False,C
4845,All of the following help reduce bias except:,A,A,True,A
4846,Vaginal pH before pubey is?,A,D,False,D
4847,Cupuliform cataract arises 	from?,A,C,False,C
4848,Which is not a secondary colonizers:,A,B,False,B
4849,Spleen extends from ?,A,B,False,B
4850,Which of the following bacteria is predominant in pregnancy gingivitis:,A,C,False,C
4851,Which of the following agent increases bone resorption?,A,D,False,D
4852,Most effective management of acute lead toxicity is?,A,D,False,D
4853,Total communication means ?,A,A,True,A
4854,Radiological view which best shows maxillary sinus and orbit is -,A,B,False,B
4855,A 45-year-old man is diagnosed with primary hypoaldosteronism. Which of the following laboratory results is most consistent with this diagnosis?,A,A,True,A
4856,Vacuum delivery produces?,A,B,False,B
4857,"A patient comes with episodic sudden severe sense of rotation associated with nausea on turning in bed. There is no
headache. Examination showed a fatigueable nystagmus. What is the most possible cause:",A,B,False,B
4858,What is true about retinal hemorrhage in new born?,A,D,False,D
4859,"A 31-year-old stockbroker drives to a high-altitude mountain resort to do some rock-climbing. Later that day, he experiences headache, fatigue, dizziness, and nausea. Which point on the graph above best corresponds to the relationship between plasma bicarbonate, pH, and P co2 in this patient?",A,A,True,A
4860,Indication of the chamfer finish line:,A,C,False,C
4861,True about myosin?,A,C,False,C
4862,Traumatic optic neuropathy due to closed head trauma commonly affects which pa of optic nerve -,A,A,True,A
4863,Episode of stable angina pectoris typically lasts for,A,B,False,B
4864,Singapore ear is,A,A,True,A
4865,Primary hormone for secretion of milk ?,A,B,False,B
4866,Macular edema is seen in?,A,A,True,A
4867,Omega oxidation of fathy acids occur?,A,B,False,B
4868,Major criteria for infective endocarditis include which of the following,A,D,False,D
4869,Most common mechanism of arrhythmia ?,A,A,True,A
4870,Glans penis is a continuation of -,A,A,True,A
4871,Most abundant aminoacid in brain is,A,A,True,A
4872,Best for management of respiratory alkalosis?,A,A,True,A
4873,Weakest phase of high copper Amalgam is:,A,B,False,B
4874,Rate of firing of axons depends on?,A,C,False,C
4875,All are examples of Paraprotein disorders except :,A,C,False,C
4876,Which of the following is the best Stent for Femoropopliteal Bypass?,A,D,False,D
4877,DOC for Onychomycosis?,A,A,True,A
4878,Fluorine is said to discover by?,A,B,False,B
4879,Investigation for bacterial vaginosis is?,A,B,False,B
4880,False about declaration of brain stem death in hospital -,A,B,False,B
4881,Most common symptom of genitourinary TB,A,D,False,D
4882,Toxin responsible for epidemic dropsy:AIIMS 07; UP 09; PGI 11,A,A,True,A
4883,Most common site of penile carcinoma is -,A,A,True,A
4884,Gall stone impacted causing intestinal obstruction,A,C,False,C
4885,Prophylaxis for HIV is optimally effective if staed upto ..... hrs of exposure,A,C,False,C
4886,Miscarriage is punishable under which IPC:AIIMS 13; NEET 14,A,D,False,D
4887,"Chronic arsenic poisoning does not cause:NEET 13,15",A,A,True,A
4888,HDL receptor is -,A,A,True,A
4889,Common intermediate between gluconeogenesis and fatty acid synthesis ?,A,A,True,A
4890,Liposome drug delivery system is used for all except ?,A,B,False,B
4891,SERMs are ?,A,C,False,C
4892,Posterior relation of right kidney are all except -,A,C,False,C
4893,Causative agent for melioidosis is ?,A,A,True,A
4894,When the variables follow standard distribution:,A,A,True,A
4895,Durg of choice for American trypanosomiasis is?,A,D,False,D
4896,Inhibin is a tumor marker for ?,A,A,True,A
4897,A paitent operated for transurethral resection of prostate develops UTI. The organism most commonly grown on culture will be -,A,B,False,B
4898,Nevus simplex commonly presents at ?,A,A,True,A
4899,Esophageal varices occur in which poion of esophagus?,A,C,False,C
4900,Double decidua sign is seen during-,A,B,False,B
4901,The transverse sinus is present posterior to which structures?,A,B,False,B
4902,Which of the following is not a mixed dentition analysis?,A,D,False,D
4903,Coronary sinus develops from ?,A,C,False,C
4904,Menstrual regulation effective upto ?,A,A,True,A
4905,All of the following are true about duodenum except?,A,B,False,B
4906,Which drug is a selective COX 2 inhibitor?,A,A,True,A
4907,Which of the following shoulder movements is/ are weak in patients of supraspinatus tear?,A,A,True,A
4908,Drug acting on 5HT4 receptor is ?,A,D,False,D
4909,What percentage of the sample is included in 1.95 SD:,A,B,False,B.
4910,Mentally retarded children have IQ:,A,B,False,B
4911,"ECG pattern seen in pulmonary embolism is:September 2009, March 2013",A,C,False,C
4912,HIV post exposure prophylaxis should be staed within?,A,D,False,D
4913,Gene for embryogenic stem cell is -,A,B,False,B
4914,PID is not aggravated by?,A,B,False,B
4915,The action of long acting muscle relaxants used during GA may be terminated by:,A,A,True,A
4916,DOC for digitalis is induced centro-chilar tachycardia?,A,B,False,B
4917,Which of the following drugs is not used in the management of acute myocardial infarction?,A,D,False,D
4918,Salivation of dog when food is given along with bell is?,A,A,True,A
4919,Main disadvantage of opioid analgesic:,A,D,False,D
4920,"Key pathogens that are strongly associated with periodontal disease status, disease progression, and unsuccessful periodontal therapy are all except?",A,C,False,C
4921,Golgi tendon organ responsible for?,A,D,False,D
4922,Which is not bacteriostatic antibiotic -,A,B,False,B
4923,Delayed eruption is failure of teeth to appear by,A,A,True,A
4924,Lisch Nodules on Iris is feature of?,A,C,False,C
4925,Rapid rise and fall in epidemic curve without any secondary waves is seen in:,A,A,True,A
4926,40 years old male complains of loin pain since 1 month. Patient's complaint of pain has severely increased over last 2 hours and pain now radiates from loin and to groin and anterior thigh and patient is writhing in bed for comfo. What is the most probable etiology?,A,B,False,B
4927,Line of withdrawal of a tooth is mainly determined by:,A,C,False,C
4928,Essential amino-acid deficiency affect nitrogen balance by,A,C,False,C
4929,In Thyroid follicle for how long Thyroxine is stored?,A,A,True,A
4930,Following is most suggestive of antemoem hanging:DNB 09,A,A,True,A
4931,Dimensions of bone screw as TAD?,A,A,True,A
4932,Acute intermittent porphyria is associated with which type of inheritance?,A,A,True,A
4933,Increased ICT is shown by,A,A,True,A
4934,True about thyroid hormone receptor is?,A,D,False,D
4935,Nissens fundoplication is a first line treatment for?,A,A,True,A
4936,Blood supply of tonsil is chiefly by:,A,B,False,B
4937,Mycobacterium tuberculosis grows in LJ media in?,A,C,False,C
4938,Not used for internal radiotherapy,A,D,False,D
4939,Soft X-rays having wavelength of 2 AU is known as:,A,A,True,A
4940,"A young librarian has been exceedingly shy and fearful of people since childhood. She longs to make friends, but even casual social interactions cause her a great deal of shame and anxiety She has never been at a party, and she has requested to work in the least active section of her library, even t",A,D,False,D
4941,Endothelial molecule involved in rolling is -,A,A,True,A
4942,The titanium alloy used for dental implant components includes:,A,C,False,C
4943,Darier’s sign is seen in?,A,A,True,A
4944,The most biocompatible cements to a pulp in decreasing order are:,A,A,True,A
4945,Cause of greenish-black stool in a neonate -,A,B,False,B
4946,Blood cells RBC’s and WBCs are suspended in,A,D,False,D
4947,Uses of Foster Miller probe is/are:,A,B,False,B
4948,Best level of prevention for Non-communicable disease?,A,B,False,B
4949,HbA1C criteria for a patient to be diagnosed with diabetes mellitus is,A,C,False,C
4950,Most common cause of iron deficiency in elderly,A,D,False,D
4951,Godell's sign is ?,A,C,False,C
4952,Most common presentation of cervical cancer is -,A,C,False,C
4953,Nosocomial infection is most commonly caused by:March 2004,A,A,True,A
4954,'Patch-clamp' is used for ?,A,D,False,D
4955,Draughtsman (Concentric Rings) on culture are produced by ?,A,A,True,A
4956,Probe remains within Junctional epithelium upto _ force,A,B,False,B
4957,Most common cause for UTI in children less than 5 years is?,A,A,True,A
4958,Cholesterol is the precursor of:,A,A,True,A
4959,"In total parenteral nutrition, no need to measure daily",A,A,True,A
4960,Which is a measure of how well resources are utilized to achieve predetermined objectives?,A,B,False,B
4961,Histelberger's sign is seen in?,A,B,False,B
4962,True about Vickers test:,A,A,True,A
4963,Apoptotic gene is-,A,A,True,A
4964,Mesangial deposits of IgA on renal biopsy is a feature of–,A,B,False,B
4965,True about weber’s syndrome are all except:,A,D,False,D
4966,Langerhans cell are seen in which layer of skin?,A,D,False,D
4967,All of the following are true about the bare area of the liver except,A,A,True,A
4968,All are true about SARS  Except:,A,A,True,A
4969,Healthy carrier is seen in?,A,B,False,B
4970,A patient after a heavy meal comes with epigastric pain. On examination tenderness and rigidity in the upper abdomen. X-ray showing pneumomediastinum. What can be the cause-,A,A,True,A
4971,Mid treatment flare up is most common in:,A,D,False,D
4972,Inner cell mass differentiates into ?,A,C,False,C
4973,A person repos 4 hours after having a clean wound without laceration. He had taken TT 10 years before. the next step in management is:,A,C,False,C
4974,HOME technique was given by:,A,A,True,A
4975,Alcohol is taken with aerated soft drinks because -,A,A,True,A
4976,Blood stored in citrate-phosphate-dextrose is better for hypoxic patients than acidic-citrate-dextrose because?,A,B,False,B
4977,Vesicoselective drug among these is?,A,B,False,B
4978,Lithium causes all Except:,A,D,False,D
4979,Most important step in management of acute diarrhea:,A,C,False,C
4980,Respiratory acidosis is recognized primarily by increase in,A,B,False,B
4981,Downhill esophagus varices develop as a result of obstruction of seen in,A,A,True,A
4982,Which of the following disease is closely related to enetropathy?,A,A,True,A
4983,Double arch aoa is seen in,A,A,True,A
4984,Closed mouth technique of recording impression records the tissues in:,A,A,True,A
4985,Sheehan syndrome is ?,A,B,False,B
4986,Abnormal thick labial frenum results in:,A,A,True,A
4987,Which of the following is true for chlorhexidine?,A,B,False,B
4988,Periosteal matrix acts on the microskeletal unit to bring about:,A,C,False,C
4989,The biosynthesis of the enzyme pyruvate carboxylase is repressed by ?,A,B,False,B
4990,Enhancement in CT contrast is due to -,A,A,True,A
4991,"Study of a person who has already contracted
the disease is called:",A,B,False,B
4992,Quincke sign seen in Aortic regurgitation is:,A,A,True,A
4993,"In apoptosis, protein hydrolysis is due to activation of",A,D,False,D
4994,What acts as both poison & antidote ?,A,A,True,A
4995,Physiological dose of hydrocoisone (mg/kg/day) is -,A,A,True,A
4996,Urine test done for blood sugar level estimation is?,A,D,False,D
4997,Marsch test is done for poisoning with ?,A,C,False,C
4998,Depth of gastric carcinomas is assessed by -,A,C,False,C
4999,Criteria for Puerperal pyrexia is temperature ?,A,A,True,A
5000,Which interdental cleaning methods recommended in case of complete loss of papilla & wide open interdental space?,A,B,False,B
5001,Zero-order kinetics is otherwise known as saturation kinetics. It is independent of:,A,A,True,A
5002,Etiological factor responsible for Aggressive periodontitis is / are :,A,D,False,D
5003,Anti-cholinesterase with central action ?,A,B,False,B
5004,Spectroscopy is used for interaction of -,A,A,True,A
5005,Maximum concentration of dextrose that can be given through peripheral vascular line in neonate –,A,B,False,B
5006,Which of the following tests is not used to differentiate between cochlear and retrocochlear hearing loss?,A,D,False,D
5007,Lileys zone 3 at 35 weeks gestation management is?,A,A,True,A
5008,Age at which a child should be advised to use toothbrush:,A,B,False,B
5009,‘Regression metamorphosis’ is observed in–,A,D,False,D
5010,The best method for routine monitoring of air pollution,A,A,True,A
5011,Disadvantage of tissue conditioners:,A,B,False,B
5012,Spread of infection causes,A,D,False,D
5013,Palatal lift prosthesis is used to treat:,A,A,True,A
5014,Investigation of choice for diagnosis of PID is ?,A,A,True,A
5015,Which ahritis causes no periosteal reaction,A,D,False,D
5016,Fossa ovalis is a remnant of -,A,B,False,B
5017,Melatonin,A,C,False,C
5018,Which of the following is a cerebellar nucleus ?,A,C,False,C
5019,Charge transferred across rows of detector in a 'Bucket brigade' fashion is seen in:,A,B,False,B
5020,Vegetation in mitral valve seen in which condition,A,B,False,B
5021,The value of elastic modulus for amalgam is:,A,A,True,A
5022,German measles are,A,C,False,C
5023,Trinucleotide sequence associated with spino-cerebellar ataxia is?,A,D,False,D
5024,Maximum urinary catheter induced infection,A,A,True,A
5025,Major central nucleus of sympathetic system is,A,D,False,D
5026,Largest intestinal protozoa is ?,A,B,False,B
5027,Paial ptosis is oculomotor nerve injury is due to intact -,A,A,True,A
5028,Human sperm remains feile for how many hours in a female genital tract ?,A,A,True,A
5029,Which muscle is paralyzed if there is hyperextension of metacarpophalangeal joint and flexion of the interphalangeal joint?,A,B,False,B
5030,Sullivan’s index is which of the following?,A,D,False,D
5031,The definition of exudate is,A,A,True,A
5032,Down syndrome is earliest diagnosed at ?,A,A,True,A
5033,"Volkmanns contracture, which aery is involved",A,B,False,B
5034,Which of the following is known as smart ceramic?,A,A,True,A
5035,"A 32-year-old woman complains of amenorrhea since the delivery of a baby 15 months previously, despite the fact that she did not breastfeed her baby. The delivery was complicated by excessive hemorrhage that required a transfusion of 2.5 liters of blood. She has also been fatigued and has gained an ",A,D,False,D
5036,Direct Occipitoposterior position is a ourable position in which type of pelvis ?,A,A,True,A
5037,Which of the following is an indication for thoracotomy in case of hemothorax ?,A,A,True,A
5038,Tanaka Johnston uses width of which teeth to estimate width of maxillary canine & premolar?,A,A,True,A
5039,In a child cessation of breathing for 20 sec. With bradycardia is –,A,A,True,A
5040,A multgravida 4 kg fetus is in labour since 15 hours and has 5cm dilation of cervix for last 8 hours. What is the fuher management of this patient ?,A,D,False,D
5041,An otherwise healthy 44-year-old man with no prior medical history has had increasing back pain and right hip pain for the past decade. The pain is worse at the end of the day. On physical examination he has bony enlargement of the distal interphalangeal joints. A radiograph of the spine reveals the,A,C,False,C
5042,Sialolithiasis is most commonly seen in which gland,A,C,False,C
5043,The prevelance of cyclosporin-A induced gingival overgrowth has been reported to about:,A,A,True,A
5044,"According to Munsell scale, colour of gingiva is:",A,A,True,A
5045,Linoleic acid is -,A,B,False,B
5046,"In 30 years female, with high alkaline phosphatase, low serum calcium, low serum phosphatase diagnosis is ?",A,D,False,D
